CEP,latitude,longitude
25221190,-22.7862985,-43.3053106
25745480,-22.3664778,-43.0777555
25221200,-22.7862985,-43.3053106
25745490,-22.3664778,-43.0777555
25745491,-15.6233357,-56.0531687
25221210,-22.7028236,-43.2381298
25745501,-22.3372547,-43.1392398
25221220,-22.7862985,-43.3053106
25221234,-22.7862985,-43.3053106
27365170,-22.5369206,-44.1336788
25221240,-22.7075866,-43.2246709
25745542,-22.3664778,-43.0777555
25745545,-22.3664778,-43.0777555
25221260,-22.7064895,-43.2265415
25745550,-22.3648287,-43.0976124
22730900,-22.9221553,-43.3710414
22730901,-22.9222026,-43.3681032
25221270,-22.7074046,-43.2246233
25221275,-22.7091335,-43.2205549
25745565,-22.3664778,-43.0777555
25745570,-22.3916682,-43.0008498
25221285,-22.7078894,-43.2234944
27365180,-22.5,-44.25
25221290,-22.7119233,-43.2210131
25221300,-22.7077466,-43.2686782
25745590,-22.3664778,-43.0777555
23910610,-23.0076102,-44.2914466
25745620,-22.3840921,-43.0994093
23910615,-23.0076102,-44.2914466
23910620,-23.0076102,-44.2914466
25745630,-22.3664778,-43.0777555
23910630,-23.0076102,-44.2914466
25221350,-22.7010838,-43.2684694
25745640,-22.3664778,-43.0777555
25221353,-22.7031511,-43.2679089
25221354,-22.7010838,-43.2684694
25221352,-22.7037914,-43.264605
25221355,-22.6798484,-43.2825088
23910640,-22.9823464,-44.2925094
25745650,-22.4160834,-43.0746124
23910645,-23.0058811,-44.2804768
23910650,-23.0076102,-44.2914466
25221370,-22.7026495,-43.2689678
25745660,-22.3664778,-43.0777555
25221380,-22.6983991,-43.2408051
25745670,-22.3664778,-43.0777555
25745675,-22.3578564,-43.0995584
23910670,-23.0076102,-44.2914466
25745680,-22.3716826,-43.125904
23910675,-23.0076102,-44.2914466
25221395,-22.7074276,-43.2309423
25745690,-22.3785744,-43.0754829
25745692,-22.3952663,-43.0851211
25745693,-22.4160834,-43.0746124
25745695,-22.4160834,-43.0746124
25745697,-22.4160834,-43.0746124
25745698,-15.635384,-55.9660183
25745699,-22.3664778,-43.0777555
25745701,-22.3664778,-43.0777555
25745702,-22.4031954,-43.0990333
25745703,-22.3664778,-43.0777555
25745705,-22.3517462,-43.1175989
25745706,-22.3664778,-43.0777555
25745708,-22.3664778,-43.0777555
25221422,-22.7862985,-43.3053106
25221423,-22.7862985,-43.3053106
25745712,-22.3664778,-43.0777555
25221424,-22.7009186,-43.2637921
25221426,-22.7862985,-43.3053106
25221427,-22.7034913,-43.2659471
25745716,-22.3664778,-43.0777555
25221429,-22.7862985,-43.3053106
25221430,-22.7862985,-43.3053106
25745714,-22.3664778,-43.0777555
24435000,-22.8295018,-43.066967
25745718,-22.402801,-43.1003494
26270010,-22.7753956,-43.5133682
25745722,-22.3664778,-43.0777555
20785352,-22.8853427,-43.265395
24435001,-22.8295018,-43.066967
26270020,-22.7745413,-43.5133443
20765000,-22.8803653,-43.2690045
24435020,-22.8288373,-43.0608105
26270040,-22.7742757,-43.5124234
26270043,-22.7742757,-43.5124234
24435040,-22.8298084,-43.0615895
26270050,-22.7733788,-43.5132121
25750020,-22.3664778,-43.0777555
20765030,-22.8453987,-43.2803044
24435050,-22.8285767,-43.0619833
26270060,-22.7724699,-43.5122459
20765040,-22.871155,-43.2858774
20765041,-22.8725639,-43.2860277
20765042,-22.8725639,-43.2860277
20765043,-22.8725639,-43.2860277
20765044,-22.8725639,-43.2860277
20765045,-22.8725639,-43.2860277
20765046,-22.8725639,-43.2860277
20765047,-22.8725639,-43.2860277
24435065,-22.8225828,-43.0766564
24435070,-22.8291095,-43.0626934
26270080,-22.7724642,-43.5099856
24435075,-22.8535181,-43.0864884
20765060,-22.8744411,-43.2796151
26270090,-22.7711487,-43.5108313
24435090,-22.8289051,-43.0641323
20765080,-22.873379,-43.2817621
26270110,-22.7719956,-43.5080489
26270112,-22.7719956,-43.5080489
20765090,-22.874077,-43.2802431
24435110,-22.8272883,-43.0637646
24435130,-22.8293237,-43.0659356
26270140,-22.7693917,-43.5056206
20765120,-22.8721388,-43.2843666
24435140,-22.8295744,-43.0666254
26270150,-22.769722,-43.5034104
20765130,-22.8721236,-43.2853089
24435150,-22.8301854,-43.0672803
26270160,-22.7677704,-43.504219
20765140,-22.8733258,-43.2828133
24435160,-22.8314782,-43.0663587
20765150,-22.8713316,-43.2841072
20765160,-22.8726328,-43.2823601
24435180,-22.8307052,-43.068748
20765171,-22.8650532,-43.2940226
24435190,-22.8310323,-43.0689422
26270200,-22.7690972,-43.5047927
24435196,-22.8308612,-43.0696196
24435200,-22.8318691,-43.0695156
26270210,-22.7701415,-43.5046517
20765190,-22.8686567,-43.2867297
24435210,-22.8307246,-43.0694145
26270220,-22.7690972,-43.5047927
24435220,-22.8337807,-43.0717478
26270230,-22.7696718,-43.5044325
20765210,-22.8674582,-43.2907769
24435230,-22.8293635,-43.0760658
20765220,-22.869638,-43.2847489
24435240,-22.832216,-43.0703214
26270250,-22.7689768,-43.5061217
24435250,-22.8333783,-43.0756058
26270260,-22.7695979,-43.5060965
26270270,-22.759694,-43.4845478
27580991,-22.4902027,-44.5679107
24435270,-22.8254328,-43.0392389
26270280,-22.7707464,-43.5082441
20765260,-22.8699537,-43.285337
26270285,-22.7629916,-43.504855
26270290,-22.748022,-43.5163613
26270300,-22.7726564,-43.508482
24435300,-22.8288255,-43.0767353
20241000,-22.919862,-43.1829089
24435305,-22.8308009,-43.076412
20765290,-22.8701727,-43.2868681
24435310,-22.828514,-43.0774116
20765295,-22.8630988,-43.2851704
26270320,-22.7688155,-43.5098143
20765300,-22.8698336,-43.2851056
24435320,-22.8308009,-43.076412
26270330,-22.7697628,-43.508239
20241020,-22.9181648,-43.1819752
20765310,-22.8685035,-43.2852433
20241030,-22.918165,-43.1786317
20765320,-22.873379,-43.2817621
24435340,-22.8307258,-43.0756204
27450000,-22.302033,-44.1895775
20241040,-22.918277,-43.1789898
24435350,-22.8302273,-43.0753521
25615001,-22.5112498,-43.1779306
25615002,-22.5074299,-43.1668119
25615003,-22.5112498,-43.1779306
27450010,-22.3026729,-44.1887806
20765340,-22.8688379,-43.2878078
20241050,-22.9175617,-43.1823223
24435360,-22.8314704,-43.0747464
26270370,-22.7718993,-43.5017855
25615010,-22.511181,-43.1529163
20241060,-22.917161,-43.1786647
27450020,-22.3028158,-44.1900082
20765350,-22.8708207,-43.2885901
24435370,-22.8310561,-43.07485
25615020,-22.511181,-43.1529163
25615021,-22.511181,-43.1529163
27450030,-22.30297,-44.1864479
20241070,-22.9177175,-43.1781965
25615024,-22.5060783,-43.1606025
26270380,-22.7717791,-43.5105235
25615025,-22.511181,-43.1529163
25615022,-22.511181,-43.1529163
24435380,-22.8307245,-43.0719642
25615030,-22.5076151,-43.1622486
26270400,-22.7452667,-43.5228066
20765380,-22.8695014,-43.2877101
24435400,-22.8307427,-43.0706412
20241100,-22.9164592,-43.1799409
25615052,-22.511181,-43.1529163
20765390,-22.8670455,-43.2959116
25615054,-22.5066876,-43.159457
25615056,-22.511181,-43.1529163
25615057,-22.511181,-43.1529163
24435410,-22.8295433,-43.0704509
24435411,-22.8308612,-43.0696196
25615055,-22.511181,-43.1529163
25615061,-22.5040651,-43.1499019
27450070,-22.3028158,-44.1900082
25615063,-22.511181,-43.1529163
20241110,-22.9152357,-43.179053
25615065,-22.511181,-43.1529163
20765400,-22.8641789,-43.3025848
26270420,-22.7728294,-43.5132339
24435420,-22.8307246,-43.0694145
25615060,-22.504839,-43.154889
25615070,-22.511181,-43.1529163
25615071,-22.5071536,-43.1520154
27450080,-22.3031543,-44.1866199
20241120,-22.9154169,-43.1794289
25615073,-22.511181,-43.1529163
25615075,-22.511181,-43.1529163
20765410,-22.8650532,-43.2940226
20241130,-22.9162188,-43.1797377
25615083,-22.511181,-43.1529163
20765420,-22.8647144,-43.2997618
25615085,-22.5053600024,-43.1786103221
24435440,-22.8277661,-43.0724971
25615090,-22.5002196,-43.1610304
27450100,-22.3028158,-44.1900082
24435450,-22.8271955,-43.0726939
25615100,-22.5020465,-43.1609929
27450110,-22.3032376,-44.1872012
20241150,-22.9208708,-43.1796198
27450120,-22.3028158,-44.1900082
25615112,-22.5020501,-43.1640403
20765450,-22.873379,-43.2817621
25615114,-22.5020465,-43.1609929
24435470,-22.8284001,-43.0715015
25615121,-22.499482,-43.1576526
25615122,-22.5020465,-43.1609929
24435475,-22.8309403,-43.0703371
20765460,-22.873379,-43.2817621
20241170,-22.920121,-43.1762586
25615126,-22.491146,-43.1538822
25615127,-22.4968484,-43.1565502
24435480,-22.8284247,-43.0706706
25615129,-22.491146,-43.1538822
26270490,-22.7733788,-43.5132121
25615131,-22.500038,-43.1632816
25615132,-22.491146,-43.1538822
20765465,-22.9028576,-43.2703427
25615133,-22.491146,-43.1538822
25615135,-22.491146,-43.1538822
25615136,-22.491146,-43.1538822
25615137,-22.491146,-43.1538822
24435490,-22.8287275,-43.0703218
25615139,-22.491146,-43.1538822
25615140,-22.491146,-43.1538822
26270500,-22.7702393,-43.5087865
20241190,-22.9199108,-43.1764764
25615142,-22.4933998,-43.1574125
25615143,-22.491146,-43.1538822
25615146,-22.491146,-43.1538822
25615147,-22.491146,-43.1538822
25615148,-22.491146,-43.1538822
24435500,-22.8290319,-43.0698701
25615150,-22.5006839,-43.1634568
26270510,-22.7718993,-43.5017855
20241200,-22.9213252,-43.1823135
20765490,-22.7857892,-43.3590655
26270515,-22.7725496,-43.5185281
24435510,-22.8299775,-43.0699493
26270520,-22.7725255,-43.5188591
20765500,-22.8302183,-43.3247741
26270525,-22.7718993,-43.5017855
24435520,-22.8261656,-43.061874
25615170,-22.491146,-43.1538822
25615171,-22.4927988,-43.1513123
20241220,-22.9199307,-43.1801882
25615172,-22.4927988,-43.1513123
20765510,-22.873379,-43.2817621
24435530,-22.8271721,-43.0580957
26270540,-22.7727894,-43.519653
24435535,-22.8272883,-43.0637646
20765523,-22.8720905,-43.3130918
20241240,-22.9199785,-43.1808596
24435545,-22.8273458,-43.057443
20765530,-22.8901558,-43.3221728
25615200,-22.5112498,-43.1779306
25615201,-22.5112498,-43.1779306
20241250,-22.9217979,-43.1826272
25615203,-22.5057039,-43.1675609
20765540,-22.873379,-43.2817621
25615205,-22.5112498,-43.1779306
24435555,-22.8259611,-43.0667377
24435560,-22.8272441,-43.0652618
25615210,-22.4928487,-43.1512869
20241260,-22.9191206,-43.1907328
20765550,-22.873379,-43.2817621
20241263,-22.9246729,-43.1897791
25222000,-22.7092509,-43.2956552
23535740,-22.978422,-43.6976352
25615220,-22.4955679,-43.1620473
20241270,-22.923464,-43.1870194
24435575,-22.8225828,-43.0766564
24435580,-22.8282011,-43.066034
25615230,-22.4951822,-43.1605734
20241280,-22.9236359,-43.1875656
24435590,-22.8225828,-43.0766564
25615240,-22.4935805,-43.159796
25615241,-22.4886321,-43.1616261
20241290,-22.921399,-43.1848431
25615251,-22.4928487,-43.1512869
20241300,-22.9237087,-43.187042
24435610,-22.8284778,-43.0680516
25615260,-22.4928487,-43.1512869
20241310,-22.9203256,-43.1870325
20765600,-22.9181253,-43.2540949
27521641,-22.4819013,-44.5051602
24435620,-22.8279037,-43.0683931
25615280,-22.4949187,-43.1620333
20241330,-22.9246478,-43.1880525
25615290,-22.4928487,-43.1512869
20241340,-22.9220737,-43.1864411
20765630,-22.848871,-43.3214186
24435650,-22.8225828,-43.0766564
25615300,-22.5112498,-43.1779306
20241350,-22.9265993,-43.1957448
20765640,-22.8668496,-43.2919373
24435660,-22.8263014,-43.069889
25615310,-22.5112498,-43.1779306
25615320,-22.4928487,-43.1512869
20765660,-22.8609632,-43.2845549
24435679,-22.8262233,-43.0687977
24435680,-22.8225828,-43.0766564
25615330,-22.4928487,-43.1512869
20241380,-22.9306532,-43.1959996
24435685,-22.8256397,-43.0672284
24435690,-22.8247141,-43.0675737
25615340,-22.4944522,-43.1599101
24435700,-22.8240907,-43.0687379
20241400,-22.9350586,-43.1969986
24435705,-22.8238897,-43.0681194
28630010,-22.2649992,-42.533077
24435710,-22.8249413,-43.0683004
25615360,-22.4928487,-43.1512869
25615370,-22.4928487,-43.1512869
28630030,-22.2699353,-42.5330386
24435730,-22.8257361,-43.070452
25615380,-22.4928487,-43.1512869
20241430,-22.9366937,-43.2047046
28630040,-30.1078347,-51.3119517
24435740,-22.8262735,-43.0719015
21321390,-22.8913612,-43.3655043
25615390,-22.4928487,-43.1512869
20241440,-22.7785076,-43.3583542
24435745,-22.8225828,-43.0766564
25222180,-22.7862985,-43.3053106
24435750,-22.8250203,-43.0701676
25615400,-22.4946325,-43.1602352
28630060,-22.26518,-42.5368631
25222190,-22.6920075,-43.2581953
24435760,-22.825574,-43.0711238
25615411,-22.4928487,-43.1512869
28630070,-22.2811847,-42.5235673
24435770,-22.824142,-43.0700601
25615420,-22.4928487,-43.1512869
28630090,-22.2591734,-42.5368631
25222220,-22.6853947,-43.2550556
24435790,-22.8243456,-43.0732548
25615440,-22.4928487,-43.1512869
28630100,-22.2693114,-42.5725405
25615450,-22.4928487,-43.1512869
28630110,-22.2591734,-42.5368631
24435808,-22.8225828,-43.0766564
24435809,-22.8208036,-43.0769312
24435810,-22.821354,-43.0800412
25615460,-22.4928487,-43.1512869
24435813,-22.8213336,-43.0792236
24435814,-22.8201638,-43.0796371
24435815,-22.8225828,-43.0766564
28630120,-22.2590402,-42.5370622
24435816,-22.8216425,-43.0796807
24435817,-22.8216425,-43.0796807
24435820,-22.8226617,-43.0784025
24435821,-22.8204883,-43.0792534
25615470,-22.4928487,-43.1512869
24435824,-22.8194725,-43.0806028
24435825,-22.8204379,-43.0786365
28630130,-22.2580175,-42.5375362
24435826,-22.8204379,-43.0786365
25222260,-22.6868888,-43.2536608
24435828,-22.8208967,-43.0760532
24435829,-22.821648,-43.0768956
24435834,-22.8201382,-43.0766706
28630140,-22.2585379,-42.5350952
24435836,-22.8202748,-43.0779494
24435837,-22.8243877,-43.0748263
28630150,-22.260026,-42.5354055
25222280,-22.6870545,-43.2514188
25615500,-22.4928487,-43.1512869
28630160,-22.2613046,-42.5363938
28630170,-22.2591734,-42.5368631
25222300,-22.6884449,-43.2523874
25615520,-22.4928487,-43.1512869
28630180,-22.2591734,-42.5368631
25222310,-22.689085,-43.2521402
25615531,-22.4928487,-43.1512869
25615532,-22.4928487,-43.1512869
25222320,-22.6901481,-43.252355
25615540,-22.4928487,-43.1512869
25222328,-22.6878176,-43.253861
28630200,-22.2591734,-42.5368631
25222330,-22.6872895,-43.2530547
28630205,-22.2591734,-42.5368631
25615560,-22.4928487,-43.1512869
28630220,-22.2887261,-42.5340796
28630230,-22.2548927,-42.5470339
28630235,-22.2887261,-42.5340796
28630240,-22.2558307,-42.5466748
28630243,-22.2887261,-42.5340796
28630245,-22.2563566,-42.5479793
28630250,-22.2887261,-42.5340796
28630260,-22.2551899,-42.5485176
28630274,-22.2887261,-42.5340796
28630276,-22.2887261,-42.5340796
28630278,-22.2524829,-42.5453007
28630280,-22.25426,-42.5477745
28630282,-22.2887261,-42.5340796
28630284,-22.2887261,-42.5340796
28630287,-22.2887261,-42.5340796
28630289,-22.2887261,-42.5340796
28630290,-22.2529942,-42.5520194
20765971,-22.8779868,-43.2719426
28630304,-22.2887261,-42.5340796
25750210,-22.3372547,-43.1392398
28630310,-22.2639402,-42.5127222
26271015,-22.7323739,-43.53202
28630315,-22.2285394,-42.5223714
26271020,-22.7656978,-43.5111875
28630320,-22.2467907,-42.5328687
24436020,-22.8256216,-43.0610818
28630325,-22.2590246,-42.5323114
26271030,-22.7657799,-43.510482
20766010,-22.8728977,-43.2792382
28630330,-22.236844,-42.5500587
26271040,-22.765266,-43.5097435
28630340,-22.2743596,-42.6008189
20766020,-22.8722979,-43.2802149
28630342,-22.2743596,-42.6008189
20766030,-22.8716926,-43.2793506
26271060,-22.7645424,-43.5122133
24436055,-22.8194384,-43.0672164
28630360,-22.2743596,-42.6008189
28630362,-22.2743596,-42.6008189
28630366,-22.2743596,-42.6008189
26271070,-22.7650238,-43.5131247
28630368,-22.2743596,-42.6008189
26140000,-22.7400095,-43.4160616
28630370,-22.2743596,-42.6008189
24436070,-22.824926,-43.0615382
26271080,-22.7632849,-43.5111128
26140010,-22.7099009,-43.4201742
26140012,-22.7463799,-43.3806946
20766060,-22.8715899,-43.2422981
26323360,-22.7106685,-43.5522256
24436080,-22.8390313,-43.0687735
22470001,-22.9621372,-43.2076913
28630385,-22.2407005,-42.5507161
28630386,-22.2399175,-42.5469751
26271090,-22.7565573,-43.511226
26140020,-22.7379386,-43.4188649
28630390,-22.2407005,-42.5507161
22470002,-22.9785357,-43.2182032
28630388,-22.2386783,-42.5470364
28630393,-22.2407005,-42.5507161
22470010,-22.9669818,-43.2183215
26140025,-22.7327496,-43.4217287
24436090,-22.8231815,-43.0622651
20766070,-22.8691271,-43.2818516
28630394,-22.2390666,-42.5529686
27975040,ERRO,ERRO
20766080,-22.8685501,-43.2811842
21842493,-22.8742263,-43.4685442
24436100,-22.8231815,-43.0622651
26271110,-22.7594867,-43.5089485
20766090,-22.873379,-43.2817621
26140045,-22.7389006,-43.4253485
24436110,-22.8216599,-43.0611163
26140050,-22.7322227,-43.3897391
20766100,-22.8679833,-43.2823641
27975060,ERRO,ERRO
26140055,-22.7285556,-43.4227306
22470040,-22.9638223,-43.2142114
28630425,-22.2407005,-42.5507161
26271130,-22.7578766,-43.5090239
26140060,-22.7430541,-43.4190513
26271133,-22.7561319,-43.4607419
27975070,ERRO,ERRO
26271135,-22.7561319,-43.4607419
28630432,-22.2407005,-42.5507161
26271137,-22.7561319,-43.4607419
24436130,-22.8231815,-43.0622651
28630434,-22.2303271,-42.5525783
22470050,-22.9068467,-43.1728965
28630437,-22.2305083,-42.5508111
26140070,-22.7444732,-43.4160587
28630439,-22.2407005,-42.5507161
28630440,-22.2407005,-42.5507161
20766120,-22.8665116,-43.2805075
28630442,-22.2323206,-42.5519715
26140075,-22.7305433,-43.4257522
26140076,-22.6929478,-43.4241078
28630445,-22.2407005,-42.5507161
26271150,-22.7593722,-43.5066913
26140078,-22.7324628,-43.4235813
26140080,-22.7441882,-43.4154424
28630444,-22.2407005,-42.5507161
20766130,-22.8657642,-43.2820192
28630450,-22.2410888,-42.5380142
26140077,-22.758864,-43.4355961
28630453,-22.2407005,-42.5507161
28630447,-22.2424154,-42.5378649
28630455,-22.2407005,-42.5507161
26271160,-22.7573875,-43.5058351
27975100,ERRO,ERRO
20766140,-22.8660935,-43.2824074
28630460,-22.2407005,-42.5507161
26375480,-22.7106685,-43.5522256
26140100,-22.7450855,-43.4150515
27975110,ERRO,ERRO
22470090,-22.9733214,-43.2271718
24436170,-22.82024,-43.0603624
24436175,-22.8231815,-43.0622651
20766160,-22.8728212,-43.2422194
28630480,-22.2424154,-42.5378649
28630483,-22.2407005,-42.5507161
22470100,-22.973896,-43.22744
28630485,-22.2407005,-42.5507161
28630486,-22.2407005,-42.5507161
28630487,-22.2410366,-42.5507292
24436180,-22.8206517,-43.0601603
28630489,-22.2398961,-42.5557575
27975130,ERRO,ERRO
20766170,-22.873379,-43.2817621
28630492,-22.2407005,-42.5507161
28630493,-22.2389108,-42.5558662
24436190,-22.8211238,-43.060562
22470110,-22.9733521,-43.2293284
28630496,-20.8446162,-41.1064805
26271200,-22.7595599,-43.5103716
28630495,-22.2388875,-42.5553859
28630499,-22.2394164,-42.5511605
28630500,-22.2533736,-42.6118937
27975140,ERRO,ERRO
20766180,-22.873379,-43.2817621
28630503,-22.2533736,-42.6118937
24436200,-22.821396,-43.0614739
28630505,-22.2727614,-42.6122922
26140140,-22.7486004,-43.4106276
20241900,-22.9176172,-43.177708
27975150,ERRO,ERRO
28630510,-22.2533736,-42.6118937
22470130,-22.9642009,-43.2161313
24436210,-22.8216283,-43.0619829
28630515,-22.2533736,-42.6118937
28630523,-22.2533736,-42.6118937
24436220,-22.8199512,-43.0735099
28630525,-22.2552122,-42.6298833
28630527,-22.2533736,-42.6118937
24436225,-22.8172498,-43.0672159
20766210,-22.8631076,-43.2854097
28630530,-22.2744302,-42.6149988
26323390,-22.7250538,-43.5577466
26140165,-22.7486004,-43.4106276
22470150,-22.9616737,-43.2114796
26271240,-22.7618889,-43.5086775
26140170,-22.7474493,-43.4137816
27975180,ERRO,ERRO
20766220,-22.865308,-43.2845788
28630540,-22.2533736,-42.6118937
24436240,-22.8206275,-43.064075
20766225,-22.8428017,-43.2983375
26271250,-22.7604965,-43.5117225
26140180,-22.7514344,-43.4200676
28630550,-22.2533736,-42.6118937
27975190,ERRO,ERRO
22470170,-22.9620818,-43.21002
24436250,-22.8193206,-43.0649931
26140190,-22.7474493,-43.4137816
28630560,-22.2533736,-42.6118937
20766240,-22.8658035,-43.2872457
22470180,-22.9676202,-43.2392335
26140200,-22.7471365,-43.4147089
27975210,ERRO,ERRO
28630570,-22.2591734,-42.5368631
24436270,-22.8189848,-43.065922
22470190,-22.9619301,-43.2080279
26271280,-22.7656849,-43.5140219
26140210,-22.7468143,-43.4156517
20766260,-22.8692833,-43.2812523
26271285,-22.7561319,-43.4607419
28630580,-22.2407005,-42.5507161
24436280,-22.818766,-43.0663493
28630585,-22.2533736,-42.6118937
22470202,-22.9621372,-43.2076913
22470201,-22.9621372,-43.2076913
26140220,-22.7479923,-43.4166667
